绊按锅龋,己喊,楷飞措,芭林瘤开,item_7,item_8,item_9,item_10,item_11,item_12,给嘎冕俺岿荐,给嘎冕酒捞袍俺荐,,,,7,8,9,10,11,12
10245,F,50技~54技,340,2,1,3,2,2,2,0,6,,,,,,,,,
10255,F,45技~49技,100,2,1,2,3,3,1,0,6,,,,,,,,,
10270,F,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10277,F,45技~49技,100,3,3,2,1,1,2,0,6,,,,,,,,,
10294,F,40技~44技,100,2,1,1,2,3,3,0,6,,,,,,,,,
10298,F,55技~59技,100,3,1,2,2,2,2,0,6,,,,,,,,,
10318,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10329,F,30技~34技,460,1,2,2,2,2,3,0,6,,,,,,,,,
10364,F,60技捞惑,100,2,1,1,3,2,3,0,6,,,,,,,,,
10369,M,50技~54技,270,2,2,1,3,2,2,0,6,,,,,,,,,
10391,F,55技~59技,100,2,2,3,2,1,2,0,6,,,,,,,,,
10425,F,30技~34技,100,2,1,2,1,3,3,0,6,,,,,,,,,
10429,M,40技~44技,100,2,2,2,1,3,2,0,6,,,,,,,,,
10442,F,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10472,F,60技捞惑,410,3,3,1,1,1,3,0,6,,,,,,,,,
10512,F,40技~44技,100,3,3,3,1,1,1,0,6,,,,,,,,,
10522,F,45技~49技,49,2,2,2,2,2,2,0,6,,,,,,,,,
10523,F,35技~39技,72,2,2,2,2,2,2,0,6,,,,,,,,,
10527,M,25技~29技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10554,M,55技~59技,500,2,2,2,2,2,2,0,6,,,,,,,,,
10558,F,50技~54技,100,3,2,3,1,1,2,0,6,,,,,,,,,
10562,F,40技~44技,47,2,2,2,2,2,2,0,6,,,,,,,,,
10564,F,50技~54技,210,2,3,1,1,2,3,0,6,,,,,,,,,
10565,F,45技~49技,500,1,2,2,1,3,3,0,6,,,,,,,,,
10591,F,50技~54技,100,1,2,1,3,2,3,0,6,,,,,,,,,
10593,F,30技~34技,16,2,2,2,1,3,2,0,6,,,,,,,,,
10609,F,50技~54技,210,3,2,3,1,2,1,0,6,,,,,,,,,
10616,F,30技~34技,24,1,1,3,1,3,3,0,6,,,,,,,,,
10635,M,30技~34技,210,2,2,2,2,2,2,0,6,,,,,,,,,
10641,M,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10668,F,35技~39技,210,1,1,1,3,3,3,0,6,,,,,,,,,
10706,F,40技~44技,440,2,2,2,2,2,2,0,6,,,,,,,,,
10714,F,40技~44技,570,2,2,2,2,2,2,0,6,,,,,,,,,
10715,F,55技~59技,210,1,3,3,1,1,3,0,6,,,,,,,,,
10717,F,60技捞惑,49,2,2,2,2,2,2,0,6,,,,,,,,,
10736,F,50技~54技,570,3,1,2,1,2,3,0,6,,,,,,,,,
10754,F,60技捞惑,460,1,2,2,2,3,2,0,6,,,,,,,,,
10769,F,25技~29技,16,2,2,2,2,2,2,0,6,,,,,,,,,
10783,F,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10793,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10797,F,45技~49技,360,2,2,2,2,2,2,0,6,,,,,,,,,
10799,M,35技~39技,570,3,2,1,2,1,3,0,6,,,,,,,,,
10805,F,25技~29技,16,1,1,2,2,3,3,0,6,,,,,,,,,
10815,F,55技~59技,65,3,2,3,2,1,1,0,6,,,,,,,,,
10831,F,50技~54技,100,2,2,2,2,1,3,0,6,,,,,,,,,
10841,F,45技~49技,210,2,1,2,3,2,2,0,6,,,,,,,,,
10851,F,50技~54技,210,2,2,2,2,3,1,0,6,,,,,,,,,
10855,F,45技~49技,610,2,2,2,2,2,2,0,6,,,,,,,,,
10863,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10894,F,50技~54技,540,1,2,2,2,2,3,0,6,,,,,,,,,
10908,M,40技~44技,210,2,2,2,2,2,2,0,6,,,,,,,,,
10922,F,50技~54技,100,2,2,2,2,1,3,0,6,,,,,,,,,
10940,F,35技~39技,440,2,1,2,3,3,1,0,6,,,,,,,,,
10959,F,30技~34技,36,3,1,2,2,3,1,0,6,,,,,,,,,
10960,F,40技~44技,240,2,1,3,2,2,2,0,6,,,,,,,,,
10965,F,40技~44技,49,1,2,2,2,3,2,0,6,,,,,,,,,
10970,F,45技~49技,100,1,2,2,3,2,2,0,6,,,,,,,,,
10982,M,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
10984,F,50技~54技,55,2,2,1,3,2,2,0,6,,,,,,,,,
11007,F,60技捞惑,55,2,2,2,2,2,2,0,6,,,,,,,,,
11011,F,50技~54技,100,1,2,3,2,2,2,0,6,,,,,,,,,
11012,F,50技~54技,55,2,3,3,1,1,2,0,6,,,,,,,,,
11027,F,30技~34技,440,2,2,2,1,3,2,0,6,,,,,,,,,
11035,F,35技~39技,610,2,1,1,3,3,2,0,6,,,,,,,,,
11063,F,50技~54技,27,3,2,1,3,1,2,0,6,,,,,,,,,
11065,F,45技~49技,49,2,2,2,2,2,2,0,6,,,,,,,,,
11070,F,45技~49技,210,2,2,2,2,2,2,0,6,,,,,,,,,
11090,F,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11092,F,40技~44技,100,2,2,2,2,1,3,0,6,,,,,,,,,
11105,F,40技~44技,100,3,1,2,2,2,2,0,6,,,,,,,,,
11131,F,40技~44技,16,2,3,2,2,1,2,0,6,,,,,,,,,
11132,F,60技捞惑,49,2,2,2,2,2,2,0,6,,,,,,,,,
11139,F,45技~49技,100,2,2,3,3,1,1,0,6,,,,,,,,,
11154,F,35技~39技,500,2,1,2,2,2,3,0,6,,,,,,,,,
11185,M,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11186,F,45技~49技,100,2,2,2,1,3,2,0,6,,,,,,,,,
11191,F,45技~49技,270,3,2,3,1,1,2,0,6,,,,,,,,,
11193,F,25技~29技,100,2,1,3,3,2,1,0,6,,,,,,,,,
11210,F,45技~49技,55,2,3,1,3,1,2,0,6,,,,,,,,,
11214,F,55技~59技,500,2,2,2,2,2,2,0,6,,,,,,,,,
11234,F,45技~49技,16,3,2,2,2,2,1,0,6,,,,,,,,,
11236,F,55技~59技,610,2,2,2,2,2,2,0,6,,,,,,,,,
11245,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11259,F,45技~49技,460,2,3,3,2,1,1,0,6,,,,,,,,,
11262,F,40技~44技,500,2,2,3,1,1,3,0,6,,,,,,,,,
11265,F,45技~49技,10,2,2,2,2,2,2,0,6,,,,,,,,,
11293,F,30技~34技,310,2,2,2,2,2,2,0,6,,,,,,,,,
11322,F,25技~29技,440,2,1,2,2,3,2,0,6,,,,,,,,,
11327,M,45技~49技,460,2,1,2,2,3,2,0,6,,,,,,,,,
11328,M,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11332,F,40技~44技,100,3,1,2,2,2,2,0,6,,,,,,,,,
11334,M,60技捞惑,16,2,2,2,2,2,2,0,6,,,,,,,,,
11366,F,50技~54技,16,2,2,1,2,2,3,0,6,,,,,,,,,
11381,F,40技~44技,270,2,2,3,2,2,1,0,6,,,,,,,,,
11398,F,45技~49技,570,1,1,2,2,3,3,0,6,,,,,,,,,
11434,F,30技~34技,570,3,3,1,2,1,2,0,6,,,,,,,,,
11447,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11457,F,30技~34技,210,1,3,2,2,2,2,0,6,,,,,,,,,
11468,F,40技~44技,460,2,2,2,2,2,2,0,6,,,,,,,,,
11479,M,30技~34技,360,2,2,2,2,2,2,0,6,,,,,,,,,
11480,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11505,F,50技~54技,210,2,2,2,2,2,2,0,6,,,,,,,,,
11533,F,45技~49技,460,2,2,2,2,2,2,0,6,,,,,,,,,
11543,M,30技~34技,500,1,2,2,1,3,3,0,6,,,,,,,,,
11555,F,55技~59技,210,2,2,2,2,2,2,0,6,,,,,,,,,
11564,M,30技~34技,270,2,2,2,2,2,2,0,6,,,,,,,,,
11572,F,35技~39技,210,2,2,2,2,2,2,0,6,,,,,,,,,
11573,F,40技~44技,210,2,2,2,2,2,2,0,6,,,,,,,,,
11578,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11581,M,35技~39技,100,1,1,1,3,3,3,0,6,,,,,,,,,
11585,F,60技捞惑,440,2,2,2,3,1,2,0,6,,,,,,,,,
11596,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11600,F,40技~44技,55,2,2,2,2,2,2,0,6,,,,,,,,,
11617,F,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11620,F,50技~54技,55,2,2,3,1,2,2,0,6,,,,,,,,,
11626,F,50技~54技,210,3,1,3,2,1,2,0,6,,,,,,,,,
11637,F,30技~34技,100,2,1,2,2,3,2,0,6,,,,,,,,,
11647,M,40技~44技,270,1,1,2,3,3,2,0,6,,,,,,,,,
11668,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11701,F,40技~44技,570,2,2,2,2,2,2,0,6,,,,,,,,,
11706,F,50技~54技,100,2,2,1,3,2,2,0,6,,,,,,,,,
11716,F,55技~59技,100,2,2,2,2,3,1,0,6,,,,,,,,,
11730,F,45技~49技,100,2,2,3,1,2,2,0,6,,,,,,,,,
11737,F,50技~54技,49,1,1,2,2,3,3,0,6,,,,,,,,,
11742,F,40技~44技,100,2,3,2,3,1,1,0,6,,,,,,,,,
11769,F,50技~54技,210,2,2,2,2,2,2,0,6,,,,,,,,,
11775,F,25技~29技,460,3,2,2,2,2,1,0,6,,,,,,,,,
11777,F,50技~54技,460,2,2,2,2,2,2,0,6,,,,,,,,,
11797,F,35技~39技,270,2,1,3,1,3,2,0,6,,,,,,,,,
11798,F,45技~49技,16,1,2,2,1,3,3,0,6,,,,,,,,,
11819,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11843,F,30技~34技,440,3,2,2,2,1,2,0,6,,,,,,,,,
11859,F,30技~34技,16,1,3,1,3,2,2,0,6,,,,,,,,,
11864,F,45技~49技,310,3,2,1,2,2,2,0,6,,,,,,,,,
11867,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11869,F,60技捞惑,49,3,3,3,1,1,1,0,6,,,,,,,,,
11873,F,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11882,F,50技~54技,13,1,3,3,1,1,3,0,6,,,,,,,,,
11915,F,55技~59技,100,3,2,1,2,2,2,0,6,,,,,,,,,
11924,F,60技捞惑,10,3,2,2,3,1,1,0,6,,,,,,,,,
11933,F,45技~49技,100,3,2,1,2,2,2,0,6,,,,,,,,,
11957,F,60技捞惑,100,2,1,2,2,2,3,0,6,,,,,,,,,
11958,F,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
11976,F,45技~49技,100,2,1,3,1,3,2,0,6,,,,,,,,,
12003,F,35技~39技,100,3,1,2,3,2,1,0,6,,,,,,,,,
12013,F,35技~39技,500,2,3,1,2,2,2,0,6,,,,,,,,,
12019,F,50技~54技,16,1,2,3,3,2,1,0,6,,,,,,,,,
12027,F,40技~44技,300,2,2,2,2,2,2,0,6,,,,,,,,,
12028,F,50技~54技,460,2,1,2,2,2,3,0,6,,,,,,,,,
12040,F,55技~59技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12058,F,50技~54技,100,1,1,1,3,3,3,0,6,,,,,,,,,
12059,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12063,F,50技~54技,610,2,1,2,1,3,3,0,6,,,,,,,,,
12069,M,55技~59技,55,1,3,1,1,3,3,0,6,,,,,,,,,
12075,F,30技~34技,210,2,2,2,1,2,3,0,6,,,,,,,,,
12076,F,50技~54技,16,2,3,2,2,2,1,0,6,,,,,,,,,
12084,F,35技~39技,500,3,2,2,1,2,2,0,6,,,,,,,,,
12111,F,35技~39技,55,2,2,2,2,2,2,0,6,,,,,,,,,
12120,F,60技捞惑,460,2,2,3,2,2,1,0,6,,,,,,,,,
12124,F,35技~39技,20,3,3,1,1,2,2,0,6,,,,,,,,,
12150,M,30技~34技,43,2,2,2,2,2,2,0,6,,,,,,,,,
12200,F,45技~49技,100,2,2,2,1,2,3,0,6,,,,,,,,,
12214,M,35技~39技,16,3,2,2,1,1,3,0,6,,,,,,,,,
12222,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12228,F,30技~34技,55,3,2,2,1,2,2,0,6,,,,,,,,,
12233,F,25技~29技,100,2,1,2,3,2,2,0,6,,,,,,,,,
12249,M,35技~39技,100,2,2,1,2,2,3,0,6,,,,,,,,,
12250,M,35技~39技,460,1,1,3,2,2,3,0,6,,,,,,,,,
12288,F,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12344,F,40技~44技,43,2,2,2,2,2,2,0,6,,,,,,,,,
12345,F,40技~44技,270,2,2,2,2,2,2,0,6,,,,,,,,,
12367,F,30技~34技,460,3,2,1,2,1,3,0,6,,,,,,,,,
12368,F,45技~49技,270,2,2,2,2,2,2,0,6,,,,,,,,,
12394,F,50技~54技,610,1,1,2,3,3,2,0,6,,,,,,,,,
12420,F,45技~49技,570,3,2,2,2,2,1,0,6,,,,,,,,,
12445,F,40技~44技,100,1,1,2,2,3,3,0,6,,,,,,,,,
12463,F,40技~44技,210,2,2,2,2,2,2,0,6,,,,,,,,,
12470,F,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12473,F,25技~29技,500,2,2,3,1,2,2,0,6,,,,,,,,,
12532,F,30技~34技,630,2,2,2,2,2,2,0,6,,,,,,,,,
12533,M,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12541,F,40技~44技,100,2,3,2,2,1,2,0,6,,,,,,,,,
12549,F,40技~44技,100,2,2,2,3,2,1,0,6,,,,,,,,,
12553,F,45技~49技,360,2,2,2,2,2,2,0,6,,,,,,,,,
12572,F,35技~39技,540,2,2,2,2,2,2,0,6,,,,,,,,,
12574,F,35技~39技,300,1,1,3,2,2,3,0,6,,,,,,,,,
12579,F,45技~49技,47,2,2,2,2,2,2,0,6,,,,,,,,,
12582,F,50技~54技,610,2,2,2,1,2,3,0,6,,,,,,,,,
12593,M,35技~39技,570,2,2,2,2,2,2,0,6,,,,,,,,,
12603,F,30技~34技,60,3,1,1,3,2,2,0,6,,,,,,,,,
12604,F,50技~54技,100,1,2,3,2,2,2,0,6,,,,,,,,,
12609,F,25技~29技,16,2,1,2,3,2,2,0,6,,,,,,,,,
12638,F,35技~39技,460,2,2,2,1,2,3,0,6,,,,,,,,,
12643,F,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12650,F,50技~54技,55,2,2,2,2,2,2,0,6,,,,,,,,,
12660,F,25技~29技,270,2,2,2,2,2,2,0,6,,,,,,,,,
12668,F,50技~54技,10,2,2,2,3,2,1,0,6,,,,,,,,,
12688,M,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12701,F,35技~39技,10,2,2,2,2,2,2,0,6,,,,,,,,,
12743,F,40技~44技,16,1,1,2,2,3,3,0,6,,,,,,,,,
12755,F,30技~34技,16,2,2,2,2,2,2,0,6,,,,,,,,,
12779,F,30技~34技,55,1,1,3,2,2,3,0,6,,,,,,,,,
12784,F,50技~54技,75,1,2,2,2,2,3,0,6,,,,,,,,,
12786,F,30技~34技,460,1,2,2,2,2,3,0,6,,,,,,,,,
12796,F,40技~44技,100,2,1,3,1,2,3,0,6,,,,,,,,,
12810,F,45技~49技,65,2,2,2,2,2,2,0,6,,,,,,,,,
12824,F,50技~54技,100,2,2,1,2,2,3,0,6,,,,,,,,,
12840,F,50技~54技,100,2,2,3,2,1,2,0,6,,,,,,,,,
12844,F,30技~34技,210,2,2,2,2,2,2,0,6,,,,,,,,,
12880,M,55技~59技,270,2,2,2,2,1,3,0,6,,,,,,,,,
12886,F,35技~39技,55,2,1,2,2,2,3,0,6,,,,,,,,,
12899,F,45技~49技,100,1,3,1,2,2,3,0,6,,,,,,,,,
12913,M,35技~39技,460,2,2,2,2,2,2,0,6,,,,,,,,,
12945,F,25技~29技,47,2,1,2,2,3,2,0,6,,,,,,,,,
12952,F,40技~44技,100,1,2,3,1,3,2,0,6,,,,,,,,,
12960,F,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12977,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
12979,F,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13008,F,30技~34技,100,1,2,2,2,2,3,0,6,,,,,,,,,
13021,F,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13051,F,50技~54技,360,2,2,2,2,2,2,0,6,,,,,,,,,
13093,F,40技~44技,39,1,3,2,1,3,2,0,6,,,,,,,,,
13101,F,45技~49技,210,2,2,2,2,1,3,0,6,,,,,,,,,
13102,F,40技~44技,13,2,1,2,3,2,2,0,6,,,,,,,,,
13103,F,55技~59技,16,1,2,2,2,2,3,0,6,,,,,,,,,
13105,F,40技~44技,210,2,2,1,2,3,2,0,6,,,,,,,,,
13111,F,25技~29技,570,1,3,2,2,2,2,0,6,,,,,,,,,
13113,F,40技~44技,10,2,3,2,1,3,1,0,6,,,,,,,,,
13136,F,25技~29技,210,1,1,2,3,3,2,0,6,,,,,,,,,
13137,F,30技~34技,500,2,2,2,2,2,2,0,6,,,,,,,,,
13144,M,35技~39技,10,2,2,2,2,2,2,0,6,,,,,,,,,
13145,F,35技~39技,100,1,1,3,2,2,3,0,6,,,,,,,,,
13155,F,30技~34技,100,2,3,1,2,2,2,0,6,,,,,,,,,
13162,F,45技~49技,210,1,3,3,1,1,3,0,6,,,,,,,,,
13168,M,50技~54技,610,2,2,3,2,1,2,0,6,,,,,,,,,
13202,F,55技~59技,210,2,2,2,2,2,2,0,6,,,,,,,,,
13204,M,50技~54技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13228,M,45技~49技,210,2,2,2,2,2,2,0,6,,,,,,,,,
13230,F,45技~49技,100,3,1,2,1,3,2,0,6,,,,,,,,,
13232,F,30技~34技,460,2,2,2,2,2,2,0,6,,,,,,,,,
13252,F,50技~54技,210,2,2,2,2,2,2,0,6,,,,,,,,,
13260,M,55技~59技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13262,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13303,M,60技捞惑,100,2,3,3,1,2,1,0,6,,,,,,,,,
13334,F,25技~29技,100,1,3,2,3,1,2,0,6,,,,,,,,,
13337,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13341,F,40技~44技,210,2,2,2,1,2,3,0,6,,,,,,,,,
13374,F,30技~34技,460,2,3,2,1,2,2,0,6,,,,,,,,,
13377,F,50技~54技,10,3,2,1,2,2,2,0,6,,,,,,,,,
13384,F,50技~54技,52,2,2,2,2,2,2,0,6,,,,,,,,,
13405,F,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13430,F,60技捞惑,270,2,2,2,2,2,2,0,6,,,,,,,,,
13432,F,45技~49技,16,3,1,1,3,1,3,0,6,,,,,,,,,
13434,F,45技~49技,55,2,3,2,2,2,1,0,6,,,,,,,,,
13464,F,35技~39技,100,3,1,3,1,3,1,0,6,,,,,,,,,
13467,F,45技~49技,100,1,2,1,2,3,3,0,6,,,,,,,,,
13471,F,30技~34技,440,1,2,3,1,2,3,0,6,,,,,,,,,
13478,F,60技捞惑,100,2,2,2,2,2,2,0,6,,,,,,,,,
13482,M,50技~54技,100,2,2,2,1,3,2,0,6,,,,,,,,,
13502,F,40技~44技,10,2,2,2,2,2,2,0,6,,,,,,,,,
13509,F,55技~59技,60,2,2,1,3,3,1,0,6,,,,,,,,,
13512,M,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13522,F,40技~44技,210,2,2,2,2,2,2,0,6,,,,,,,,,
13546,F,50技~54技,100,2,3,3,2,1,1,0,6,,,,,,,,,
13557,F,20技~24技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13578,M,60技捞惑,310,2,2,3,1,2,2,0,6,,,,,,,,,
13582,F,40技~44技,49,1,2,2,3,2,2,0,6,,,,,,,,,
13589,F,45技~49技,30,2,2,2,2,2,2,0,6,,,,,,,,,
13626,F,45技~49技,20,2,2,3,2,2,1,0,6,,,,,,,,,
13631,F,45技~49技,24,1,2,3,2,2,2,0,6,,,,,,,,,
13640,F,40技~44技,10,2,2,3,1,2,2,0,6,,,,,,,,,
13650,F,55技~59技,55,3,3,2,1,2,1,0,6,,,,,,,,,
13652,F,35技~39技,540,2,2,2,2,2,2,0,6,,,,,,,,,
13679,F,35技~39技,100,3,1,1,3,2,2,0,6,,,,,,,,,
13721,F,35技~39技,55,2,2,3,2,2,1,0,6,,,,,,,,,
13741,M,40技~44技,310,2,2,2,2,2,2,0,6,,,,,,,,,
13742,F,45技~49技,540,1,1,2,3,2,3,0,6,,,,,,,,,
13778,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
13799,M,45技~49技,24,1,3,1,2,2,3,0,6,,,,,,,,,
13858,F,35技~39技,210,1,2,2,2,2,3,0,6,,,,,,,,,
13868,F,45技~49技,460,3,1,1,2,2,3,0,6,,,,,,,,,
13895,F,30技~34技,100,1,2,2,3,2,2,0,6,,,,,,,,,
13909,F,35技~39技,24,2,3,3,1,2,1,0,6,,,,,,,,,
13924,M,45技~49技,500,1,3,2,2,2,2,0,6,,,,,,,,,
13925,F,25技~29技,570,1,3,2,2,3,1,0,6,,,,,,,,,
13943,F,50技~54技,210,2,2,2,3,1,2,0,6,,,,,,,,,
13954,F,60技捞惑,100,2,2,2,2,2,2,0,6,,,,,,,,,
13966,F,40技~44技,100,1,2,2,2,2,3,0,6,,,,,,,,,
13971,F,45技~49技,460,1,3,3,1,1,3,0,6,,,,,,,,,
14004,F,40技~44技,24,1,3,2,2,2,2,0,6,,,,,,,,,
14015,F,40技~44技,16,2,2,2,2,2,2,0,6,,,,,,,,,
14025,M,40技~44技,270,2,2,2,2,2,2,0,6,,,,,,,,,
14041,M,35技~39技,210,2,2,2,2,2,2,0,6,,,,,,,,,
14056,F,50技~54技,610,3,1,2,2,2,2,0,6,,,,,,,,,
14081,F,40技~44技,100,2,2,2,2,2,2,0,6,,,,,,,,,
14088,M,60技捞惑,69,2,2,2,2,2,2,0,6,,,,,,,,,
14105,M,35技~39技,410,2,2,2,2,1,3,0,6,,,,,,,,,
14109,F,40技~44技,16,2,2,1,2,2,3,0,6,,,,,,,,,
14135,F,45技~49技,210,2,2,2,2,2,2,0,6,,,,,,,,,
14137,F,40技~44技,360,2,1,2,2,3,2,0,6,,,,,,,,,
14157,F,50技~54技,610,2,2,3,1,2,2,0,6,,,,,,,,,
14160,F,35技~39技,100,3,1,2,2,2,2,0,6,,,,,,,,,
14162,F,50技~54技,610,2,1,2,2,3,2,0,6,,,,,,,,,
14180,F,30技~34技,82,2,3,3,2,1,1,0,6,,,,,,,,,
14185,F,50技~54技,100,3,2,3,1,2,1,0,6,,,,,,,,,
14215,F,35技~39技,210,2,2,2,2,2,2,0,6,,,,,,,,,
14268,M,35技~39技,460,2,2,2,2,2,2,0,6,,,,,,,,,
14270,F,20技~24技,500,2,3,3,1,1,2,0,6,,,,,,,,,
14273,F,45技~49技,460,2,3,2,2,1,2,0,6,,,,,,,,,
14276,F,45技~49技,610,2,1,3,2,2,2,0,6,,,,,,,,,
14318,F,35技~39技,100,2,3,2,1,2,2,0,6,,,,,,,,,
14399,F,45技~49技,100,2,2,2,2,2,2,0,6,,,,,,,,,
14426,F,30技~34技,55,3,3,1,2,1,2,0,6,,,,,,,,,
14431,F,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
14436,F,30技~34技,16,3,1,1,3,2,2,0,6,,,,,,,,,
14455,F,20技~24技,100,2,2,2,2,2,2,0,6,,,,,,,,,
14457,F,40技~44技,100,2,1,2,2,2,3,0,6,,,,,,,,,
14467,F,50技~54技,630,3,2,1,2,2,2,0,6,,,,,,,,,
14482,F,35技~39技,55,2,2,1,3,2,2,0,6,,,,,,,,,
14483,F,25技~29技,100,2,2,2,2,1,3,0,6,,,,,,,,,
14488,M,35技~39技,210,2,2,2,2,2,2,0,6,,,,,,,,,
14492,F,30技~34技,240,1,2,2,2,2,3,0,6,,,,,,,,,
14496,F,30技~34技,100,2,2,2,1,3,2,0,6,,,,,,,,,
14500,M,60技捞惑,100,2,3,2,1,3,1,0,6,,,,,,,,,
14510,F,30技~34技,55,1,2,2,2,3,2,0,6,,,,,,,,,
14558,F,40技~44技,100,2,3,1,1,2,3,0,6,,,,,,,,,
14574,F,35技~39技,460,2,2,2,2,2,2,0,6,,,,,,,,,
14576,M,50技~54技,210,2,2,2,2,2,2,0,6,,,,,,,,,
14599,M,35技~39技,100,2,1,2,2,2,3,0,6,,,,,,,,,
14600,F,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
14628,M,30技~34技,24,2,1,2,2,3,2,0,6,,,,,,,,,
14651,F,40技~44技,100,1,2,1,3,2,3,0,6,,,,,,,,,
14679,F,40技~44技,610,2,3,2,2,2,1,0,6,,,,,,,,,
14682,M,35技~39技,340,2,1,2,3,2,2,0,6,,,,,,,,,
14703,F,35技~39技,210,1,3,2,2,2,2,0,6,,,,,,,,,
14705,M,35技~39技,610,3,2,2,2,2,1,0,6,,,,,,,,,
14709,F,55技~59技,100,1,3,3,2,2,1,0,6,,,,,,,,,
14729,M,40技~44技,300,2,2,1,2,2,3,0,6,,,,,,,,,
14749,F,35技~39技,24,2,2,2,2,2,2,0,6,,,,,,,,,
14760,M,30技~34技,33,1,2,2,3,2,2,0,6,,,,,,,,,
14807,F,20技~24技,210,2,2,2,2,2,2,0,6,,,,,,,,,
14849,F,50技~54技,340,2,2,2,2,2,2,0,6,,,,,,,,,
14864,M,35技~39技,100,2,2,2,2,2,2,0,6,,,,,,,,,
14886,F,50技~54技,75,2,2,2,2,2,2,0,6,,,,,,,,,
14896,F,45技~49技,55,2,2,2,2,2,2,0,6,,,,,,,,,
14911,F,50技~54技,540,2,3,1,3,2,1,0,6,,,,,,,,,
14950,F,45技~49技,60,2,1,3,2,2,2,0,6,,,,,,,,,
14959,F,45技~49技,460,1,3,1,1,3,3,0,6,,,,,,,,,
14974,F,40技~44技,240,3,3,3,1,1,1,0,6,,,,,,,,,
14988,F,45技~49技,210,3,2,3,1,1,2,0,6,,,,,,,,,
14999,M,30技~34技,27,3,2,2,1,2,2,0,6,,,,,,,,,
15015,F,40技~44技,410,1,3,2,2,2,2,0,6,,,,,,,,,
15026,F,60技捞惑,210,2,2,2,2,2,2,0,6,,,,,,,,,
15036,F,55技~59技,100,2,2,2,2,2,2,0,6,,,,,,,,,
15050,F,45技~49技,100,1,2,2,1,3,3,0,6,,,,,,,,,
15058,F,30技~34技,100,2,2,2,2,2,2,0,6,,,,,,,,,
15072,F,55技~59技,49,2,2,2,2,2,2,0,6,,,,,,,,,
15091,M,40技~44技,500,2,2,2,2,2,2,0,6,,,,,,,,,
15092,F,30技~34技,100,3,2,3,2,1,1,0,6,,,,,,,,,
15102,F,30技~34技,100,3,2,2,1,3,1,0,6,,,,,,,,,
15106,M,35技~39技,55,2,2,2,2,2,2,0,6,,,,,,,,,
15115,F,35技~39技,100,2,2,3,1,2,2,0,6,,,,,,,,,
15130,F,35技~39技,55,2,3,2,2,2,1,0,6,,,,,,,,,
15141,F,35技~39技,410,1,2,2,2,3,2,0,6,,,,,,,,,
15148,F,50技~54技,100,2,2,3,2,1,2,0,6,,,,,,,,,
